id,valor,peso,volumen,categoria
2367,86.32,22.11,35.74,medical
2368,27.72,49.85,24.67,food
2369,58.86,49.73,4.8,tools
2370,18.55,43.65,22.34,tools
2371,52.4,23.29,7.62,electronics
2372,20.34,14.73,15.17,tools
2373,11.76,35.82,18.97,medical
2374,97.96,38.39,18.24,food
2375,94.28,48.61,20.04,electronics
2376,86.61,20.65,34.42,food
2377,46.88,26.11,25.36,electronics
2378,40.5,34.43,20.73,electronics
2379,88.35,49.57,2.66,tools
2380,75.4,13.0,33.03,tools
2381,19.68,6.16,15.66,clothing
2382,42.93,4.58,16.14,medical
2383,68.57,18.1,19.27,clothing
2384,90.51,23.78,4.35,tools
2385,92.16,46.2,30.96,food
2386,43.14,4.16,14.35,clothing
2387,51.2,35.41,19.57,electronics
2388,48.18,27.71,37.99,food
2389,65.82,16.69,2.22,clothing
2390,78.55,4.06,32.53,medical
2391,97.96,11.46,9.25,tools
2392,95.5,34.5,11.52,food
2393,12.94,4.39,16.8,electronics
2394,88.01,23.12,17.37,food
2395,68.62,13.71,33.39,tools
2396,90.02,22.0,38.57,electronics
2397,20.63,18.11,17.34,medical
2398,55.87,39.41,38.66,medical
2399,38.7,34.95,16.18,tools
2400,58.29,44.8,8.74,clothing
2401,63.57,16.86,39.47,electronics
2402,6.35,44.93,37.42,medical
2403,87.11,6.57,38.83,medical
2404,29.97,36.39,39.54,food
2405,65.26,32.31,23.56,tools
2406,25.77,48.97,17.39,clothing
2407,78.57,30.45,9.43,food
2408,95.48,48.62,23.5,tools
2409,40.17,18.83,12.78,electronics
2410,52.7,43.52,28.27,medical
2411,44.34,18.23,33.3,medical
2412,54.7,38.49,5.42,food
2413,48.59,19.28,22.56,food
2414,56.56,19.7,33.96,medical
2415,65.24,35.4,37.58,tools
2416,99.56,40.49,5.05,tools
2417,63.54,21.15,20.36,clothing
2418,93.09,5.89,18.32,clothing
2419,81.56,33.72,34.22,food
2420,26.17,23.28,15.86,food
2421,86.35,47.58,14.67,medical
2422,44.23,41.2,28.45,medical
2423,5.72,19.36,9.73,electronics
2424,30.42,33.28,12.99,medical
2425,68.96,1.2,36.45,tools
2426,6.48,8.52,15.6,clothing
2427,82.9,30.4,14.07,clothing
2428,99.32,12.85,38.97,food
2429,63.55,20.27,3.01,clothing
2430,45.76,47.03,16.23,food
2431,43.3,16.59,7.18,food
2432,14.46,40.26,20.67,clothing
2433,79.51,42.31,25.47,electronics
2434,84.55,8.79,13.57,tools
2435,13.86,22.43,25.53,clothing
2436,19.54,31.29,22.2,tools
2437,59.32,2.24,29.63,medical
2438,65.27,39.1,8.28,food
2439,33.21,27.24,10.56,medical
2440,78.19,33.3,11.72,food
2441,64.61,32.28,23.59,tools
2442,15.54,46.43,5.78,food
2443,31.83,44.84,4.62,medical
2444,85.24,45.72,9.11,tools
2445,51.65,2.08,3.87,tools
2446,24.98,21.58,35.7,medical
2447,81.81,9.81,1.4,food
2448,67.67,31.93,34.34,tools
2449,97.71,49.69,19.87,clothing
2450,62.0,1.25,21.35,electronics
2451,93.03,10.45,2.15,tools
2452,54.21,38.29,9.44,electronics
2453,15.9,11.63,13.77,food
2454,12.93,34.89,5.94,electronics
2455,50.75,47.71,14.59,clothing
2456,66.93,23.89,32.55,medical
2457,53.7,20.6,8.53,food
2458,23.8,42.46,28.98,medical
2459,14.77,39.86,23.92,food
2460,80.44,47.73,20.03,medical
2461,45.26,37.61,32.82,clothing
2462,15.22,19.77,8.79,electronics
2463,40.53,32.0,3.51,food
2464,89.5,47.95,10.87,medical
2465,32.88,41.51,26.16,clothing
2466,38.46,2.47,8.02,electronics
2467,45.79,10.11,10.57,food
2468,67.41,19.23,31.4,tools
2469,5.92,34.73,28.96,food
2470,49.21,39.97,36.05,clothing
2471,11.29,14.9,9.27,food
2472,14.78,14.62,24.71,tools
2473,59.53,32.67,27.6,medical
2474,35.19,16.69,8.69,medical
2475,52.37,49.52,17.43,tools
2476,48.01,30.47,24.06,food
2477,59.76,14.97,26.1,clothing
2478,98.86,45.67,12.09,medical
2479,8.52,27.14,21.57,electronics
2480,66.25,4.4,4.71,medical
2481,73.71,14.46,30.39,medical
2482,12.58,38.96,20.26,tools
2483,42.37,35.13,18.73,tools
2484,85.09,46.95,5.01,food
2485,9.54,1.51,5.1,electronics
2486,86.83,36.49,9.83,tools
2487,23.16,45.21,15.39,clothing
2488,99.01,46.77,34.85,electronics
2489,88.92,3.11,2.87,electronics
2490,12.13,17.14,24.9,medical
2491,30.64,9.35,6.37,medical
2492,16.39,16.65,6.77,clothing
2493,89.34,48.33,17.12,medical
2494,68.48,26.57,10.38,medical
2495,67.82,48.84,13.55,medical
2496,26.45,13.93,12.55,tools
2497,38.54,41.94,10.45,food
2498,71.02,4.68,20.29,food
2499,6.25,11.59,32.92,food
2500,51.33,17.68,32.75,clothing
2501,53.82,16.35,37.83,medical
2502,67.25,42.54,5.12,food
2503,25.78,18.82,39.03,clothing
2504,53.78,39.22,8.33,electronics
2505,45.19,34.63,38.11,clothing
2506,66.6,8.22,35.17,tools
2507,27.85,44.81,8.29,tools
2508,50.24,27.01,14.73,tools
2509,93.06,5.12,17.83,food
2510,42.71,22.11,14.02,medical
2511,30.9,5.79,26.3,medical
2512,23.42,10.28,7.89,electronics
2513,55.31,25.19,17.91,tools
2514,66.4,47.99,9.56,tools
2515,90.03,29.19,10.31,clothing
2516,14.6,12.1,25.19,medical
2517,42.23,5.96,29.62,electronics
2518,52.04,9.38,8.94,electronics
2519,72.06,15.11,1.12,food
2520,52.81,35.32,19.59,electronics
2521,85.99,34.71,7.64,tools
2522,20.83,17.28,18.75,tools
2523,68.27,21.97,1.81,electronics
2524,88.72,9.37,30.65,tools
2525,61.43,48.51,23.74,medical
2526,87.96,24.16,2.76,tools
2527,58.89,49.53,33.58,clothing
2528,52.8,37.99,31.24,tools
2529,33.94,37.07,18.65,electronics
2530,99.03,13.61,19.97,electronics
2531,48.58,41.56,12.74,electronics
2532,89.68,38.95,34.42,clothing
2533,51.01,14.23,21.25,tools
2534,19.05,21.11,9.59,food
2535,38.93,2.51,23.53,medical
2536,39.14,37.47,8.56,medical
2537,65.68,48.31,35.21,clothing
2538,90.43,23.01,38.37,clothing
2539,21.62,45.61,14.6,electronics
2540,42.15,21.45,39.76,electronics
2541,23.1,29.4,28.37,clothing
2542,16.68,39.97,23.1,electronics
2543,32.4,48.5,20.46,food
2544,49.3,8.36,38.7,clothing
2545,58.02,8.97,19.99,tools
2546,80.98,1.76,2.6,electronics
2547,83.42,7.05,20.05,tools
2548,45.88,33.35,1.03,electronics
2549,18.08,44.06,31.63,clothing
2550,68.21,38.68,7.05,tools
2551,72.75,7.99,29.59,medical
2552,60.6,4.96,9.54,medical
2553,93.63,13.19,27.46,medical
2554,45.14,48.38,4.83,electronics
2555,92.42,30.25,7.76,medical
2556,69.5,16.8,23.55,food
2557,28.75,21.4,8.78,electronics
2558,13.13,28.77,25.5,clothing
2559,22.42,39.34,33.52,tools
2560,18.17,22.65,13.22,electronics
2561,49.5,21.96,17.4,medical
2562,48.82,45.72,2.03,medical
2563,13.4,7.89,36.37,food
2564,60.13,19.28,25.21,clothing
2565,88.39,3.62,33.96,food
2566,43.28,1.29,32.49,clothing
2567,48.72,3.66,3.13,tools
2568,36.68,5.77,12.33,medical
2569,70.61,43.35,5.74,clothing
2570,69.07,37.23,3.07,food
2571,54.05,28.54,38.72,food
2572,26.24,34.11,34.24,electronics
2573,64.68,36.24,37.52,medical
2574,64.25,10.83,3.62,food
2575,62.36,6.93,4.78,food
2576,14.84,2.21,20.73,medical
2577,10.29,6.97,16.78,food
2578,82.93,42.24,22.32,clothing
2579,69.73,43.11,25.07,medical
2580,18.89,2.06,6.53,food
2581,21.22,37.34,22.32,medical
2582,50.64,15.18,4.9,clothing
2583,51.83,33.72,16.26,tools
2584,49.08,40.86,6.78,electronics
2585,48.42,28.65,1.43,electronics
2586,8.24,32.87,26.63,medical
2587,9.05,45.45,38.55,medical
2588,88.83,23.46,1.36,food
2589,38.99,42.94,20.63,electronics
2590,90.74,26.73,21.01,food
2591,67.31,18.24,29.05,electronics
2592,48.65,43.07,6.46,electronics
2593,92.73,4.34,33.73,medical
2594,40.77,24.12,26.7,clothing
2595,72.31,25.84,26.7,electronics
2596,17.3,16.88,38.25,electronics
2597,60.53,41.66,3.64,tools
2598,85.94,8.8,4.77,tools
2599,52.45,34.29,13.62,food
2600,98.23,40.62,29.57,food
2601,15.02,44.16,29.4,medical
2602,76.8,21.58,3.51,clothing
2603,28.8,2.83,30.25,medical
2604,77.52,30.72,33.79,food
2605,35.51,35.24,15.73,clothing
2606,57.86,10.59,20.15,electronics
2607,26.42,37.37,17.93,clothing
2608,81.82,10.42,23.7,tools
2609,24.34,40.69,35.84,electronics
2610,78.57,28.85,34.72,electronics
2611,22.6,36.77,36.53,clothing
2612,52.14,41.79,23.24,medical
2613,52.58,18.47,36.09,food
2614,81.15,22.51,25.39,tools
2615,59.07,7.23,21.17,tools
2616,16.2,12.3,24.46,electronics
2617,7.14,41.25,12.31,electronics
2618,42.09,18.54,35.03,food
2619,96.97,4.66,23.44,clothing
2620,93.52,25.5,16.57,tools
2621,56.86,44.7,23.73,electronics
2622,67.06,2.58,17.43,food
2623,36.78,38.47,6.43,clothing
2624,82.59,17.15,30.54,tools
2625,27.38,4.57,37.97,clothing
2626,71.79,38.51,2.38,tools
2627,95.24,30.31,24.88,tools
2628,89.31,24.46,6.05,tools
2629,14.89,25.33,9.78,electronics
2630,45.99,15.87,34.14,food
2631,7.04,3.71,31.17,food
2632,55.75,43.15,27.6,tools
2633,57.49,3.55,30.86,food
2634,45.82,21.91,6.37,medical
2635,16.21,31.17,36.24,electronics
2636,23.4,22.39,3.26,food
2637,13.74,1.49,17.11,clothing
2638,58.96,49.56,1.58,food
2639,82.2,4.75,5.94,food
2640,31.85,16.39,24.49,food
2641,99.82,7.36,16.51,tools
2642,67.38,4.74,37.6,food
2643,52.02,37.03,14.92,food
2644,47.14,15.83,15.31,clothing
2645,32.8,33.03,21.55,electronics
2646,35.29,27.53,5.07,electronics
2647,90.54,35.57,25.25,electronics
2648,12.45,45.69,33.82,clothing
2649,26.9,37.35,9.22,electronics
2650,73.87,39.61,2.4,food
2651,71.34,32.85,18.7,tools
2652,7.02,41.98,11.54,clothing
2653,41.5,41.53,4.3,electronics
2654,86.18,19.81,1.74,medical
2655,41.54,3.18,9.02,food
2656,67.69,27.09,26.76,tools
2657,56.45,18.04,2.01,clothing
2658,76.68,17.47,33.3,electronics
2659,81.97,29.96,30.53,electronics
2660,73.95,31.45,34.76,tools
2661,81.7,28.11,38.15,electronics
2662,86.56,46.96,19.08,clothing
2663,73.33,38.68,11.14,medical
2664,49.4,49.64,10.29,tools
2665,31.67,34.45,11.7,food
2666,78.28,15.5,23.27,tools
2667,63.48,18.72,26.71,clothing
2668,6.17,16.04,26.77,electronics
2669,85.52,22.75,1.67,tools
2670,49.31,48.33,19.73,clothing
2671,25.7,3.87,37.61,electronics
2672,90.22,28.02,38.18,medical
2673,22.08,38.53,11.77,medical
2674,17.09,31.89,6.73,clothing
2675,67.32,12.4,26.53,food
2676,70.02,43.17,23.62,tools
2677,57.57,12.17,38.12,electronics
2678,97.65,1.79,33.95,electronics
2679,56.34,3.19,10.15,tools
2680,12.36,22.75,20.93,food
2681,24.38,28.95,33.34,medical
2682,11.78,21.9,12.04,tools
2683,36.02,39.62,14.06,medical
2684,90.25,19.36,37.76,electronics
2685,64.08,8.86,2.74,food
2686,91.63,2.25,24.75,electronics
2687,53.53,39.26,20.82,clothing
2688,72.72,47.06,15.77,clothing
2689,8.1,36.59,15.86,tools
2690,95.74,47.97,39.7,clothing
2691,52.83,29.15,22.38,medical
2692,56.2,6.94,35.26,tools
2693,62.67,33.3,21.29,electronics
2694,30.57,41.96,12.43,food
2695,36.23,40.15,39.12,food
2696,48.3,37.66,5.5,food
2697,47.28,47.92,16.99,tools
2698,38.44,25.78,36.67,medical
2699,62.5,23.0,17.34,clothing
2700,83.64,49.35,37.1,food
2701,78.76,20.97,23.81,food
2702,62.53,40.0,14.32,tools
2703,12.74,21.63,39.35,clothing
2704,51.95,44.19,8.73,food
2705,88.26,1.76,5.71,electronics
2706,77.72,35.86,19.32,tools
2707,17.01,2.67,17.83,food
2708,99.04,7.49,34.81,medical
2709,90.9,18.36,16.69,clothing
2710,27.94,15.38,14.14,electronics
2711,61.19,31.21,39.77,tools
2712,12.01,46.12,38.05,medical
2713,64.93,37.29,17.99,medical
2714,71.51,36.94,29.22,clothing
2715,92.05,46.89,4.27,tools
2716,61.39,19.12,26.33,medical
2717,35.44,9.66,29.18,electronics
2718,94.75,5.75,12.6,electronics
2719,9.59,26.37,21.48,clothing
2720,85.19,21.91,13.59,electronics
2721,76.94,47.72,2.64,food
2722,45.9,14.63,35.3,electronics
2723,14.45,14.95,5.62,electronics
2724,51.23,11.96,7.6,electronics
2725,98.94,37.92,37.06,electronics
2726,18.4,11.14,33.71,food
2727,7.6,45.22,38.43,clothing
2728,56.1,10.56,20.05,tools
2729,40.11,14.81,37.97,medical
2730,74.55,26.52,33.41,electronics
2731,92.21,36.1,36.85,tools
2732,47.22,22.18,11.26,food
2733,99.34,36.85,5.54,electronics
2734,81.35,37.47,9.68,tools
2735,36.08,25.85,11.77,clothing
2736,68.85,4.63,27.83,tools
2737,46.17,46.69,31.97,electronics
2738,23.09,28.35,33.67,tools
2739,95.17,31.74,10.59,clothing
2740,40.74,47.21,27.26,electronics
2741,49.66,24.74,8.3,medical
2742,31.85,10.73,35.16,clothing
2743,86.43,37.72,1.12,tools
2744,51.62,30.95,28.69,tools
2745,44.73,13.89,15.83,clothing
2746,27.3,18.09,21.69,food
2747,88.4,42.19,35.13,medical
2748,51.57,31.87,24.32,clothing
2749,50.69,5.73,5.38,electronics
2750,44.86,22.91,10.65,medical
2751,16.0,23.77,13.44,tools
2752,38.02,20.51,5.99,medical
2753,84.81,43.34,24.44,food
2754,7.75,14.13,9.39,medical
2755,10.78,38.82,11.2,electronics
2756,44.07,40.64,17.58,electronics
2757,91.68,14.15,29.4,electronics
2758,65.45,3.24,18.46,food
2759,59.39,9.16,9.04,tools
2760,95.05,31.05,13.86,clothing
2761,56.28,47.56,1.82,medical
2762,13.57,35.53,36.58,clothing
2763,11.03,3.41,9.21,clothing
2764,23.85,8.69,21.89,food
2765,32.57,8.91,15.58,medical
2766,25.48,36.93,37.66,tools
2767,85.32,38.0,21.54,clothing
2768,42.8,24.76,7.12,electronics
2769,7.3,31.95,27.83,tools
2770,30.88,7.06,31.58,medical
2771,17.46,37.29,11.53,tools
2772,12.27,25.72,28.44,medical
2773,6.91,37.39,22.13,food
2774,14.08,29.82,16.25,clothing
2775,86.63,39.45,17.58,tools
2776,33.7,23.49,4.89,clothing
2777,49.78,15.27,4.63,medical
2778,58.29,24.68,36.4,clothing
2779,53.13,19.74,39.73,medical
2780,95.39,38.37,28.87,medical
2781,26.29,48.78,16.5,food
2782,47.47,24.36,5.25,electronics
2783,36.58,40.67,39.06,tools
2784,58.28,11.18,37.74,clothing
2785,28.75,7.93,25.04,medical
2786,54.72,42.14,30.66,tools
2787,77.9,13.35,13.15,electronics
2788,84.26,2.79,27.87,clothing
2789,43.62,1.27,27.93,clothing
2790,80.5,27.73,13.21,food
2791,35.57,35.73,21.06,tools
2792,92.52,21.86,4.02,food
2793,76.9,8.94,30.18,food
2794,23.75,43.62,5.43,medical
2795,52.04,31.68,21.46,food
2796,76.15,27.81,16.58,electronics
2797,16.17,49.79,29.08,electronics
2798,54.64,31.14,15.49,food
2799,18.44,26.64,8.97,clothing
2800,95.44,19.19,24.58,medical
2801,48.97,46.87,37.16,food
2802,20.6,36.04,19.48,electronics
2803,44.55,8.37,3.61,tools
2804,34.62,10.2,28.07,clothing
2805,48.57,5.64,25.37,clothing
2806,19.86,18.17,22.81,food
2807,37.77,1.69,8.51,electronics
2808,82.97,43.54,23.79,electronics
2809,39.89,38.58,37.44,clothing
2810,56.4,33.31,4.02,food
2811,14.78,11.61,7.95,clothing
2812,14.72,40.05,23.91,medical
2813,36.37,38.83,24.09,electronics
2814,96.83,37.13,25.02,medical
2815,24.88,1.13,10.04,food
2816,13.68,40.36,6.71,food
2817,50.17,1.01,4.03,tools
2818,18.01,40.55,17.59,medical
2819,36.07,25.52,5.57,clothing
2820,42.36,38.92,28.54,electronics
2821,34.62,26.58,21.7,clothing
2822,85.01,47.81,37.87,electronics
2823,72.58,42.15,22.86,medical
2824,71.03,13.28,5.69,medical
2825,66.95,9.72,34.78,medical
2826,78.22,17.95,17.54,clothing
2827,58.18,49.9,37.64,medical
2828,40.55,46.73,39.82,food
2829,47.0,26.77,1.22,electronics
2830,36.2,45.64,36.72,clothing
2831,92.55,30.73,2.31,electronics
2832,65.96,20.52,39.83,electronics
2833,31.05,3.8,23.32,tools
2834,87.0,46.45,39.89,medical
2835,51.58,24.2,35.12,clothing
2836,81.71,2.87,2.12,food
2837,72.04,9.67,34.19,tools
2838,44.86,42.44,3.19,tools
2839,34.85,43.04,11.82,food
2840,67.23,37.14,13.97,electronics
2841,90.28,9.29,39.46,electronics
2842,54.05,47.09,16.72,tools
2843,11.17,41.43,20.56,electronics
2844,12.98,22.73,11.75,food
2845,70.43,21.05,25.78,tools
2846,34.56,28.47,5.59,medical
2847,58.98,35.12,23.08,medical
2848,13.38,45.98,8.12,tools
2849,22.64,29.97,38.66,food
2850,79.93,11.66,15.61,tools
2851,88.33,47.22,13.0,food
2852,76.0,37.17,13.11,medical
2853,72.06,9.72,6.48,electronics
2854,44.33,41.93,11.64,food
2855,21.83,15.45,28.2,electronics
2856,13.78,18.4,15.18,clothing
2857,47.72,31.92,33.44,tools
2858,95.22,29.68,7.07,clothing
2859,25.01,35.41,14.53,electronics
2860,24.71,35.28,20.65,electronics
2861,13.62,38.9,11.07,medical
2862,29.78,46.17,21.16,food
2863,50.14,23.9,13.6,clothing
2864,40.9,29.83,2.32,tools
2865,64.8,43.6,1.31,medical
2866,50.17,17.5,36.22,food
2867,91.75,16.01,19.21,food
2868,76.44,22.51,25.05,clothing
2869,59.72,22.31,16.57,food
2870,28.99,19.29,14.18,medical
2871,33.52,48.57,35.22,clothing
2872,15.25,21.87,11.51,clothing
2873,43.07,2.4,20.98,electronics
2874,89.23,48.3,37.77,food
2875,95.39,28.83,6.44,electronics
2876,79.91,3.64,4.53,food
2877,81.14,23.48,7.45,tools
2878,67.57,10.82,7.71,electronics
2879,12.64,12.57,8.93,tools
2880,73.79,8.55,22.66,electronics
2881,5.47,8.81,4.9,clothing
2882,70.24,35.24,36.6,medical
2883,83.98,35.6,30.76,tools
2884,41.82,16.6,37.48,medical
2885,78.46,45.0,32.97,medical
2886,61.71,27.17,14.53,clothing
2887,7.56,44.39,7.95,food
2888,40.07,17.65,33.11,clothing
2889,61.92,20.51,4.01,food
2890,18.12,10.21,9.24,medical
2891,13.82,19.82,8.02,food
2892,32.07,19.95,33.03,tools
2893,29.8,47.8,8.0,medical
2894,69.82,41.88,19.13,tools
2895,37.9,36.9,26.58,medical
2896,81.34,1.6,13.44,clothing
2897,53.16,34.63,1.45,medical
2898,45.13,3.67,17.57,tools
2899,62.35,40.32,18.56,electronics
2900,79.2,35.89,33.92,electronics
2901,15.61,9.76,17.54,medical
2902,87.68,4.92,1.27,clothing
2903,29.49,26.23,24.97,medical
2904,46.31,23.77,2.55,medical
2905,48.72,3.45,24.37,electronics
2906,28.97,17.54,12.55,tools
2907,56.56,9.76,14.92,tools
2908,47.44,15.59,2.39,tools
2909,38.94,2.79,29.81,food
2910,21.65,27.21,5.92,food
2911,65.13,22.12,11.71,medical
2912,70.45,12.96,33.2,clothing
2913,59.06,2.99,13.74,tools
2914,18.94,48.87,25.87,tools
2915,41.28,49.03,4.07,electronics
2916,45.14,2.1,38.06,electronics
2917,73.55,37.39,4.09,medical
2918,96.69,39.89,23.26,electronics
2919,63.48,27.42,31.96,tools
2920,40.55,24.17,30.67,medical
2921,31.1,34.75,8.24,clothing
2922,68.79,30.63,36.48,electronics
2923,30.9,20.95,1.73,medical
2924,67.44,14.46,19.04,electronics
2925,14.23,12.02,28.65,food
2926,11.05,15.1,28.77,medical
2927,60.85,32.1,13.82,medical
2928,50.18,28.33,14.38,electronics
2929,37.9,22.77,19.02,medical
2930,25.01,35.19,27.25,electronics
2931,43.28,33.37,23.28,tools
2932,64.98,28.5,14.47,food
2933,76.06,26.95,12.86,electronics
2934,47.89,23.9,7.08,clothing
2935,20.84,18.23,17.83,tools
2936,76.38,14.91,30.02,food
2937,40.65,27.34,15.76,tools
2938,14.21,11.7,39.69,clothing
2939,32.49,43.38,30.91,medical
2940,57.26,18.25,9.49,clothing
2941,31.49,38.75,25.58,electronics
2942,52.72,27.09,9.78,medical
2943,52.01,23.73,33.22,medical
2944,19.91,43.79,16.6,tools
2945,55.6,17.37,19.1,food
2946,69.92,5.82,23.63,medical
2947,97.55,21.1,25.82,clothing
2948,26.3,30.88,20.63,tools
2949,61.96,36.88,37.87,electronics
2950,62.93,9.16,25.39,tools
2951,95.43,2.11,24.45,medical
2952,57.45,43.31,34.16,food
2953,48.49,36.43,10.33,medical
2954,94.03,46.15,13.59,electronics
2955,11.16,2.51,23.53,medical
2956,28.28,30.56,39.6,food
2957,97.42,25.51,5.34,clothing
2958,84.6,43.73,36.45,food
2959,48.91,48.16,1.27,tools
2960,69.79,20.91,21.27,medical
2961,86.91,4.45,17.27,electronics
2962,88.92,27.33,28.92,clothing
2963,66.47,27.17,1.93,medical
2964,83.64,3.93,32.65,tools
2965,39.52,36.11,20.95,medical
2966,45.72,7.08,6.69,electronics
2967,77.0,29.41,31.87,food
2968,39.81,33.17,6.54,food
2969,80.58,11.29,4.79,tools
2970,48.53,35.75,30.35,electronics
2971,37.53,34.77,13.9,medical
2972,71.46,28.84,24.18,food
2973,19.06,15.13,9.62,electronics
2974,58.54,35.98,12.96,food
2975,58.93,15.93,28.81,electronics
2976,19.67,40.45,6.01,clothing
2977,32.77,19.83,25.83,tools
2978,85.84,29.58,6.79,tools
2979,29.65,36.34,30.07,clothing
2980,43.56,31.3,7.65,electronics
2981,66.17,29.77,20.54,clothing
2982,40.56,43.41,19.92,food
2983,87.72,24.62,19.88,medical
2984,6.35,47.4,14.35,electronics
2985,24.61,8.35,24.74,tools
2986,66.75,18.47,18.91,tools
2987,84.8,42.44,31.54,clothing
2988,90.32,37.33,15.18,tools
2989,42.86,5.84,13.85,tools
2990,30.79,48.12,34.02,clothing
2991,87.9,48.55,3.18,clothing
2992,54.68,12.99,32.09,food
2993,70.52,32.89,10.56,medical
2994,21.86,48.99,11.36,electronics
2995,13.68,10.31,33.4,tools
2996,91.08,7.49,12.81,food
2997,26.62,29.7,23.67,medical
2998,14.34,44.2,2.99,tools
2999,23.66,6.7,4.25,food
3000,14.49,29.88,24.33,electronics
3001,59.09,29.5,34.58,tools
3002,73.4,22.69,26.06,clothing
3003,81.55,31.11,18.79,tools
3004,28.92,20.95,11.56,food
3005,36.22,24.68,12.07,electronics
3006,30.1,27.08,14.3,clothing
3007,52.79,31.67,5.35,food
3008,51.32,16.64,39.0,medical
3009,52.1,9.76,30.66,electronics
3010,13.98,43.24,14.35,clothing
3011,83.14,10.49,5.24,food
3012,25.26,25.59,13.48,clothing
3013,49.83,34.55,37.17,food
3014,59.25,8.58,7.1,medical
3015,79.65,42.77,24.79,food
3016,35.94,26.31,19.48,clothing
3017,79.93,39.21,11.51,electronics
3018,49.84,42.96,12.84,food
3019,34.09,36.61,33.34,electronics
3020,47.72,21.84,16.35,medical
3021,5.54,47.06,3.16,medical
3022,38.59,40.46,39.02,electronics
3023,6.85,35.51,9.14,electronics
3024,33.01,19.3,13.55,medical
3025,35.94,28.44,8.78,food
3026,63.67,22.57,11.68,tools
3027,28.1,16.95,19.71,clothing
3028,49.64,48.59,2.79,medical
3029,70.34,45.54,19.99,electronics
3030,98.76,29.72,3.31,tools
3031,65.76,14.53,15.41,electronics
3032,15.55,7.58,30.24,electronics
3033,97.83,36.89,33.15,food
3034,61.03,29.13,22.91,medical
3035,28.3,29.06,30.75,electronics
3036,57.88,41.05,27.89,food
3037,78.35,4.33,31.65,electronics
3038,95.93,18.7,31.14,food
3039,22.49,23.95,18.97,electronics
3040,23.9,48.6,11.1,clothing
